"No.","DatasetID","Source","Country","SiteRegion","Latitude","Longitude","Croptype","yield_control","yield_treatm","yield_measure","Treatment","QualityOfDataPoint","Coordinate_format","pr_yield_control_kgha","pr_yield_treatm_kgha","pr_yield_measure_unified","pr_pub_Year","pr_Croptype","pr_Longitude","pr_Latitude","pr_Treatment","pr_harvest_Year","pr_Year_difference","pr_harvest_Year_by_median","pr_land_cover_Year"
"316","D331","Akhtar et al. (2018)","China",NA,34.2,108.1166667,"Maize",8866,9442,"kg/ha","Straw return",NA,"Degr-Min-Sec",8866,9442,"kg/ha",2018,"Maize","108.1166667","34.2","Straw return",NA,NA,2011,2011
"317","D331","Akhtar et al. (2018)","China",NA,34.2,108.1166667,"Maize",8763,9424,"kg/ha","Straw return",NA,"Degr-Min-Sec",8763,9424,"kg/ha",2018,"Maize","108.1166667","34.2","Straw return",NA,NA,2011,2011
"318","D331","Bai et al. (2015)","China",NA,39.59639722,116.5878444,"Maize",7756.8,9305.1,"kg/ha","Straw return",NA,"Degr-Min-Sec",7756.8,9305.1,"kg/ha",2015,"Maize","116.5878444","39.59639722","Straw return",NA,NA,2008,2008
"319","D331","Bai et al. (2015)","China",NA,39.59639722,116.5878444,"Maize",9050,10633.4,"kg/ha","Straw return",NA,"Degr-Min-Sec",9050,10633.4,"kg/ha",2015,"Maize","116.5878444","39.59639722","Straw return",NA,NA,2008,2008
"320","D331","Bai et al. (2015)","China",NA,39.59639722,116.5878444,"Maize",6513.9,6938.9,"kg/ha","Straw return",NA,"Degr-Min-Sec",6513.9,6938.9,"kg/ha",2015,"Maize","116.5878444","39.59639722","Straw return",NA,NA,2008,2008
"321","D331","Bai et al. (2015)","China",NA,39.59639722,116.5878444,"Maize",6923.5,7119.1,"kg/ha","Straw return",NA,"Degr-Min-Sec",6923.5,7119.1,"kg/ha",2015,"Maize","116.5878444","39.59639722","Straw return",NA,NA,2008,2008
"322","D331","Bai et al. (2015)","China",NA,39.59639722,116.5878444,"Maize",5480,6993.4,"kg/ha","Straw return",NA,"Degr-Min-Sec",5480,6993.4,"kg/ha",2015,"Maize","116.5878444","39.59639722","Straw return",NA,NA,2008,2008
"323","D331","Bai et al. (2015)","China",NA,39.59639722,116.5878444,"Maize",8396.7,9030,"kg/ha","Straw return",NA,"Degr-Min-Sec",8396.7,9030,"kg/ha",2015,"Maize","116.5878444","39.59639722","Straw return",NA,NA,2008,2008
"324","D331","Bai et al. (2015)","China",NA,39.59639722,116.5878444,"Wheat",3461.3,4081.8,"kg/ha","Straw return",NA,"Degr-Min-Sec",3461.3,4081.8,"kg/ha",2015,"Wheat","116.5878444","39.59639722","Straw return",NA,NA,2008,2008
"325","D331","Bai et al. (2015)","China",NA,39.59639722,116.5878444,"Wheat",4083.4,5230,"kg/ha","Straw return",NA,"Degr-Min-Sec",4083.4,5230,"kg/ha",2015,"Wheat","116.5878444","39.59639722","Straw return",NA,NA,2008,2008
"326","D331","Bai et al. (2015)","China",NA,39.59639722,116.5878444,"Wheat",3466.7,4053.4,"kg/ha","Straw return",NA,"Degr-Min-Sec",3466.7,4053.4,"kg/ha",2015,"Wheat","116.5878444","39.59639722","Straw return",NA,NA,2008,2008
"327","D331","Bai et al. (2015)","China",NA,39.59639722,116.5878444,"Wheat",1790,2573.3,"kg/ha","Straw return",NA,"Degr-Min-Sec",1790,2573.3,"kg/ha",2015,"Wheat","116.5878444","39.59639722","Straw return",NA,NA,2008,2008
"328","D331","Bai et al. (2015)","China",NA,39.59639722,116.5878444,"Wheat",1086.7,1703.3,"kg/ha","Straw return",NA,"Degr-Min-Sec",1086.7,1703.3,"kg/ha",2015,"Wheat","116.5878444","39.59639722","Straw return",NA,NA,2008,2008
"329","D331","Bai et al. (2015)","China",NA,39.59639722,116.5878444,"Wheat",3120,3166.7,"kg/ha","Straw return",NA,"Degr-Min-Sec",3120,3166.7,"kg/ha",2015,"Wheat","116.5878444","39.59639722","Straw return",NA,NA,2008,2008
"330","D331","Cong et al. (2020)","China",NA,37.45,116.3,"Maize",10500,10600,"kg/ha","Straw return",NA,"Degr-Min-Sec",10500,10600,"kg/ha",2020,"Maize","116.3","37.45","Straw return",NA,NA,2013,2013
"331","D331","Cong et al. (2020)","China",NA,37.45,116.3,"Maize",10300,11400,"kg/ha","Straw return",NA,"Degr-Min-Sec",10300,11400,"kg/ha",2020,"Maize","116.3","37.45","Straw return",NA,NA,2013,2013
"332","D331","Cong et al. (2020)","China",NA,37.45,116.3,"Maize",10200,10600,"kg/ha","Straw return",NA,"Degr-Min-Sec",10200,10600,"kg/ha",2020,"Maize","116.3","37.45","Straw return",NA,NA,2013,2013
"333","D331","Cong et al. (2020)","China",NA,37.45,116.3,"Wheat",5220,5390,"kg/ha","Straw return",NA,"Degr-Min-Sec",5220,5390,"kg/ha",2020,"Wheat","116.3","37.45","Straw return",NA,NA,2013,2013
"334","D331","Cong et al. (2020)","China",NA,37.45,116.3,"Wheat",5510,5850,"kg/ha","Straw return",NA,"Degr-Min-Sec",5510,5850,"kg/ha",2020,"Wheat","116.3","37.45","Straw return",NA,NA,2013,2013
"335","D331","Cong et al. (2020)","China",NA,37.45,116.3,"Wheat",5110,5670,"kg/ha","Straw return",NA,"Degr-Min-Sec",5110,5670,"kg/ha",2020,"Wheat","116.3","37.45","Straw return",NA,NA,2013,2013
"336","D331","Yang et al. (2018)","China",NA,34.3,108.0666667,"Maize",9565,9905,"kg/ha","Straw return",NA,"Degr-Min-Sec",9565,9905,"kg/ha",2018,"Maize","108.0666667","34.3","Straw return",NA,NA,2011,2011
"337","D331","Yang et al. (2018)","China",NA,34.3,108.0666667,"Maize",5579,5822,"kg/ha","Straw return",NA,"Degr-Min-Sec",5579,5822,"kg/ha",2018,"Maize","108.0666667","34.3","Straw return",NA,NA,2011,2011
"338","D331","Yang et al. (2018)","China",NA,34.3,108.0666667,"Maize",7160,8111,"kg/ha","Straw return",NA,"Degr-Min-Sec",7160,8111,"kg/ha",2018,"Maize","108.0666667","34.3","Straw return",NA,NA,2011,2011
"339","D331","Yang et al. (2018)","China",NA,34.3,108.0666667,"Wheat",7545,8271,"kg/ha","Straw return",NA,"Degr-Min-Sec",7545,8271,"kg/ha",2018,"Wheat","108.0666667","34.3","Straw return",NA,NA,2011,2011
"340","D331","Yang et al. (2018)","China",NA,34.3,108.0666667,"Wheat",7149,7580,"kg/ha","Straw return",NA,"Degr-Min-Sec",7149,7580,"kg/ha",2018,"Wheat","108.0666667","34.3","Straw return",NA,NA,2011,2011
"341","D331","Yang et al. (2018)","China",NA,34.3,108.0666667,"Wheat",4801,5028,"kg/ha","Straw return",NA,"Degr-Min-Sec",4801,5028,"kg/ha",2018,"Wheat","108.0666667","34.3","Straw return",NA,NA,2011,2011
"342","D331","Hua et al. (2018)",NA,NA,31.26666667,105.4666667,"Maize",6800,7500,"kg/ha","Straw return",NA,"Degr-Min-Sec",6800,7500,"kg/ha",2018,"Maize","105.4666667","31.26666667","Straw return",NA,NA,2011,2011
"343","D331","Hua et al. (2018)",NA,NA,31.26666667,105.4666667,"Maize",7500,7600,"kg/ha","Straw return",NA,"Degr-Min-Sec",7500,7600,"kg/ha",2018,"Maize","105.4666667","31.26666667","Straw return",NA,NA,2011,2011
"344","D331","Hua et al. (2018)",NA,NA,31.26666667,105.4666667,"Maize",7300,8000,"kg/ha","Straw return",NA,"Degr-Min-Sec",7300,8000,"kg/ha",2018,"Maize","105.4666667","31.26666667","Straw return",NA,NA,2011,2011
"345","D331","Hua et al. (2018)",NA,NA,31.26666667,105.4666667,"Wheat",3700,3600,"kg/ha","Straw return",NA,"Degr-Min-Sec",3700,3600,"kg/ha",2018,"Wheat","105.4666667","31.26666667","Straw return",NA,NA,2011,2011
"346","D331","Hua et al. (2018)",NA,NA,31.26666667,105.4666667,"Wheat",3500,3800,"kg/ha","Straw return",NA,"Degr-Min-Sec",3500,3800,"kg/ha",2018,"Wheat","105.4666667","31.26666667","Straw return",NA,NA,2011,2011
"347","D331","Hua et al. (2018)",NA,NA,31.26666667,105.4666667,"Wheat",4000,3900,"kg/ha","Straw return",NA,"Degr-Min-Sec",4000,3900,"kg/ha",2018,"Wheat","105.4666667","31.26666667","Straw return",NA,NA,2011,2011
"348","D331","Jiang et al. (2017)","China",NA,41.53333333,123.3833333,"Maize",9790,11841,"kg/ha","Straw return",NA,"Degr-Min-Sec",9790,11841,"kg/ha",2017,"Maize","123.3833333","41.53333333","Straw return",NA,NA,2010,2010
"349","D331","Li et al. (2020)","China",NA,34.33333333,108.4,"Maize",10010.6,10436.2,"kg/ha","Straw return",NA,"Degr-Min-Sec",10010.6,10436.2,"kg/ha",2020,"Maize","108.4","34.33333333","Straw return",NA,NA,2013,2013
"350","D331","Li et al. (2020)","China",NA,34.33333333,108.4,"Maize",9904.26,10329.8,"kg/ha","Straw return",NA,"Degr-Min-Sec",9904.26,10329.8,"kg/ha",2020,"Maize","108.4","34.33333333","Straw return",NA,NA,2013,2013
"351","D331","Li et al. (2020)","China",NA,34.33333333,108.4,"Maize",7031.91,7776.6,"kg/ha","Straw return",NA,"Degr-Min-Sec",7031.91,7776.6,"kg/ha",2020,"Maize","108.4","34.33333333","Straw return",NA,NA,2013,2013
"352","D331","Li et al. (2020)","China",NA,34.33333333,108.4,"Maize",8574.47,10010.6,"kg/ha","Straw return",NA,"Degr-Min-Sec",8574.47,10010.6,"kg/ha",2020,"Maize","108.4","34.33333333","Straw return",NA,NA,2013,2013
"353","D331","Li et al. (2020)","China",NA,34.33333333,108.4,"Maize",5702.13,6978.72,"kg/ha","Straw return",NA,"Degr-Min-Sec",5702.13,6978.72,"kg/ha",2020,"Maize","108.4","34.33333333","Straw return",NA,NA,2013,2013
"354","D331","Liu et al. (2011)","China",NA,34.92516667,110.7098333,"Maize",7600,7506,"kg/ha","Straw return",NA,"Degr-Min-Sec",7600,7506,"kg/ha",2011,"Maize","110.7098333","34.92516667","Straw return",NA,NA,2004,2004
"355","D331","Liu et al. (2011)","China",NA,34.92516667,110.7098333,"Wheat",5585,6116,"kg/ha","Straw return",NA,"Degr-Min-Sec",5585,6116,"kg/ha",2011,"Wheat","110.7098333","34.92516667","Straw return",NA,NA,2004,2004
"356","D331","Zhen et al. (2019)",NA,NA,37.15,116.4333333,"Maize",8663,8961.4,"kg/ha","Straw return",NA,"Degr-Min-Sec",8663,8961.4,"kg/ha",2019,"Maize","116.4333333","37.15","Straw return",NA,NA,2012,2012
"357","D331","Zhen et al. (2019)",NA,NA,37.15,116.4333333,"Maize",9242.8,9363.21,"kg/ha","Straw return",NA,"Degr-Min-Sec",9242.8,9363.21,"kg/ha",2019,"Maize","116.4333333","37.15","Straw return",NA,NA,2012,2012
"358","D331","Zhen et al. (2019)",NA,NA,37.15,116.4333333,"Maize",9210,9656.36,"kg/ha","Straw return",NA,"Degr-Min-Sec",9210,9656.36,"kg/ha",2019,"Maize","116.4333333","37.15","Straw return",NA,NA,2012,2012
"359","D331","Zhen et al. (2019)",NA,NA,37.15,116.4333333,"Maize",9423.1,10212.6,"kg/ha","Straw return",NA,"Degr-Min-Sec",9423.1,10212.6,"kg/ha",2019,"Maize","116.4333333","37.15","Straw return",NA,NA,2012,2012
"360","D331","Zhen et al. (2019)",NA,NA,37.15,116.4333333,"Wheat",6478.52,6830.08,"kg/ha","Straw return",NA,"Degr-Min-Sec",6478.52,6830.08,"kg/ha",2019,"Wheat","116.4333333","37.15","Straw return",NA,NA,2012,2012
"361","D331","Zhen et al. (2019)",NA,NA,37.15,116.4333333,"Wheat",6400.39,6986.33,"kg/ha","Straw return",NA,"Degr-Min-Sec",6400.39,6986.33,"kg/ha",2019,"Wheat","116.4333333","37.15","Straw return",NA,NA,2012,2012
"362","D331","Zhen et al. (2019)",NA,NA,37.15,116.4333333,"Wheat",6546.88,7083.98,"kg/ha","Straw return",NA,"Degr-Min-Sec",6546.88,7083.98,"kg/ha",2019,"Wheat","116.4333333","37.15","Straw return",NA,NA,2012,2012
"363","D331","Zhen et al. (2019)",NA,NA,37.15,116.4333333,"Wheat",6742.19,7484.38,"kg/ha","Straw return",NA,"Degr-Min-Sec",6742.19,7484.38,"kg/ha",2019,"Wheat","116.4333333","37.15","Straw return",NA,NA,2012,2012
"364","D331","Lu et al. (2019)",NA,NA,32.43333333,119,"Maize",5988.57,6460.95,"kg/ha","Straw return",NA,"Degr-Min-Sec",5988.57,6460.95,"kg/ha",2019,"Maize","119","32.43333333","Straw return",NA,NA,2012,2012
"365","D331","Lu et al. (2019)",NA,NA,32.43333333,119,"Maize",5577.14,6293.33,"kg/ha","Straw return",NA,"Degr-Min-Sec",5577.14,6293.33,"kg/ha",2019,"Maize","119","32.43333333","Straw return",NA,NA,2012,2012
"366","D331","Wang & Liang (2014)",NA,NA,35.4,110.2833333,"Maize",7493.98,10457.8,"kg/ha","Straw return",NA,"Degr-Min-Sec",7493.98,10457.8,"kg/ha",2014,"Maize","110.2833333","35.4","Straw return",NA,NA,2007,2007
"367","D331","Wang & Liang (2014)",NA,NA,35.4,110.2833333,"Maize",7186.75,8668.67,"kg/ha","Straw return",NA,"Degr-Min-Sec",7186.75,8668.67,"kg/ha",2014,"Maize","110.2833333","35.4","Straw return",NA,NA,2007,2007
"368","D331","Wang & Liang (2014)",NA,NA,35.4,110.2833333,"Maize",7060.24,7945.78,"kg/ha","Straw return",NA,"Degr-Min-Sec",7060.24,7945.78,"kg/ha",2014,"Maize","110.2833333","35.4","Straw return",NA,NA,2007,2007
"369","D331","Wang et al. (2018)",NA,NA,35.4,110.2833333,"Maize",5684.3,6785.6,"kg/ha","Straw return",NA,"Degr-Min-Sec",5684.3,6785.6,"kg/ha",2018,"Maize","110.2833333","35.4","Straw return",NA,NA,2011,2011
"370","D331","Wang et al. (2018)",NA,NA,35.4,110.2833333,"Maize",7495.8,10457.2,"kg/ha","Straw return",NA,"Degr-Min-Sec",7495.8,10457.2,"kg/ha",2018,"Maize","110.2833333","35.4","Straw return",NA,NA,2011,2011
"371","D331","Wang et al. (2018)",NA,NA,35.4,110.2833333,"Maize",7178,8655.4,"kg/ha","Straw return",NA,"Degr-Min-Sec",7178,8655.4,"kg/ha",2018,"Maize","110.2833333","35.4","Straw return",NA,NA,2011,2011
"372","D331","Wang et al. (2018)",NA,NA,35.4,110.2833333,"Maize",7036.7,7949.2,"kg/ha","Straw return",NA,"Degr-Min-Sec",7036.7,7949.2,"kg/ha",2018,"Maize","110.2833333","35.4","Straw return",NA,NA,2011,2011
"373","D331","Wang et al. (2018)",NA,NA,35.4,110.2833333,"Maize",6679.2,8316,"kg/ha","Straw return",NA,"Degr-Min-Sec",6679.2,8316,"kg/ha",2018,"Maize","110.2833333","35.4","Straw return",NA,NA,2011,2011
"374","D331","Li et al. (2014)","China",NA,41.13333333,121.35,"Maize",9977,10590,"kg/ha","Straw return",NA,"Degr-Min-Sec",9977,10590,"kg/ha",2014,"Maize","121.35","41.13333333","Straw return",NA,NA,2007,2007
"375","D331","Li et al. (2014)","China",NA,41.13333333,121.35,"Maize",9746,10682,"kg/ha","Straw return",NA,"Degr-Min-Sec",9746,10682,"kg/ha",2014,"Maize","121.35","41.13333333","Straw return",NA,NA,2007,2007
"376","D331","Yao et al. (2017)","China",NA,36.96666667,117.9833333,"Wheat",5850,6870,"kg/ha","Straw return",NA,"Degr-Min-Sec",5850,6870,"kg/ha",2017,"Wheat","117.9833333","36.96666667","Straw return",NA,NA,2010,2010
"377","D331","Yao et al. (2017)","China",NA,36.96666667,117.9833333,"Maize",7580,8590,"kg/ha","Straw return",NA,"Degr-Min-Sec",7580,8590,"kg/ha",2017,"Maize","117.9833333","36.96666667","Straw return",NA,NA,2010,2010
"378","D331","Zhang et al. (2016)","China",NA,36.31666667,106.75,"Maize",3629,4744,"kg/ha","Straw return",NA,"Degr-Min-Sec",3629,4744,"kg/ha",2016,"Maize","106.75","36.31666667","Straw return",NA,NA,2009,2009
"379","D331","Zhang et al. (2016)","China",NA,36.31666667,106.75,"Maize",5377,6352,"kg/ha","Straw return",NA,"Degr-Min-Sec",5377,6352,"kg/ha",2016,"Maize","106.75","36.31666667","Straw return",NA,NA,2009,2009
"380","D331","Zhao et al. (2014)","China",NA,37.91666667,115.2166667,"Maize",6982,7060,"kg/ha","Straw return",NA,"Degr-Min-Sec",6982,7060,"kg/ha",2014,"Maize","115.2166667","37.91666667","Straw return",NA,NA,2007,2007
"381","D331","Zhao et al. (2014)","China",NA,37.91666667,115.2166667,"Maize",6310,6363,"kg/ha","Straw return",NA,"Degr-Min-Sec",6310,6363,"kg/ha",2014,"Maize","115.2166667","37.91666667","Straw return",NA,NA,2007,2007
"382","D331","Zhao et al. (2014)","China",NA,37.91666667,115.2166667,"Maize",8525,8675,"kg/ha","Straw return",NA,"Degr-Min-Sec",8525,8675,"kg/ha",2014,"Maize","115.2166667","37.91666667","Straw return",NA,NA,2007,2007
"383","D331","Zhao et al. (2014)","China",NA,37.91666667,115.2166667,"Maize",9348,9512,"kg/ha","Straw return",NA,"Degr-Min-Sec",9348,9512,"kg/ha",2014,"Maize","115.2166667","37.91666667","Straw return",NA,NA,2007,2007
"384","D331","Zhao et al. (2014)","China",NA,37.91666667,115.2166667,"Wheat",6352,6381,"kg/ha","Straw return",NA,"Degr-Min-Sec",6352,6381,"kg/ha",2014,"Wheat","115.2166667","37.91666667","Straw return",NA,NA,2007,2007
"385","D331","Zhao et al. (2014)","China",NA,37.91666667,115.2166667,"Wheat",6605,6829,"kg/ha","Straw return",NA,"Degr-Min-Sec",6605,6829,"kg/ha",2014,"Wheat","115.2166667","37.91666667","Straw return",NA,NA,2007,2007
"386","D331","Zhao et al. (2014)","China",NA,37.91666667,115.2166667,"Wheat",6280,6390,"kg/ha","Straw return",NA,"Degr-Min-Sec",6280,6390,"kg/ha",2014,"Wheat","115.2166667","37.91666667","Straw return",NA,NA,2007,2007
"387","D331","Zhao et al. (2014)","China",NA,37.91666667,115.2166667,"Wheat",6883,7081,"kg/ha","Straw return",NA,"Degr-Min-Sec",6883,7081,"kg/ha",2014,"Wheat","115.2166667","37.91666667","Straw return",NA,NA,2007,2007
"388","D331","Cheng et al. (2017)","China",NA,34.28333333,108.0666667,"Wheat",5637.21,7423.26,"kg/ha","Straw return",NA,"Degr-Min-Sec",5637.21,7423.26,"kg/ha",2017,"Wheat","108.0666667","34.28333333","Straw return",NA,NA,2010,2010
"389","D331","Cheng et al. (2017)","China",NA,34.28333333,108.0666667,"Maize",4638.89,3972.22,"kg/ha","Straw return",NA,"Degr-Min-Sec",4638.89,3972.22,"kg/ha",2017,"Maize","108.0666667","34.28333333","Straw return",NA,NA,2010,2010
"390","D331","Huo et al. (2006)",NA,NA,39.93333333,116,"Maize",6614.4,7297.65,"kg/ha","Straw return",NA,"Degr-Min-Sec",6614.4,7297.65,"kg/ha",2006,"Maize","116","39.93333333","Straw return",NA,NA,1999,2000
"391","D331","Huo et al. (2006)",NA,NA,39.93333333,116,"Maize",7067.7,7385.1,"kg/ha","Straw return",NA,"Degr-Min-Sec",7067.7,7385.1,"kg/ha",2006,"Maize","116","39.93333333","Straw return",NA,NA,1999,2000
"392","D331","Li et al. (2017)",NA,NA,43.6,122.3666667,"Maize",11010,11920,"kg/ha","Straw return",NA,"Degr-Min-Sec",11010,11920,"kg/ha",2017,"Maize","122.3666667","43.6","Straw return",NA,NA,2010,2010
"393","D331","Li et al. (2017)",NA,NA,43.6,122.3666667,"Maize",11500,12900,"kg/ha","Straw return",NA,"Degr-Min-Sec",11500,12900,"kg/ha",2017,"Maize","122.3666667","43.6","Straw return",NA,NA,2010,2010
"394","D331","Guangxi et al. (2014)",NA,NA,32.91666667,115.1,"Maize",7584.95,8434.47,"kg/ha","Straw return",NA,"Degr-Min-Sec",7584.95,8434.47,"kg/ha",2014,"Maize","115.1","32.91666667","Straw return",NA,NA,2007,2007
"395","D331","Guangxi et al. (2014)",NA,NA,32.91666667,115.1,"Maize",9101.95,9526.73,"kg/ha","Straw return",NA,"Degr-Min-Sec",9101.95,9526.73,"kg/ha",2014,"Maize","115.1","32.91666667","Straw return",NA,NA,2007,2007
"396","D331","Guangxi et al. (2014)",NA,NA,32.91666667,115.1,"Wheat",6796.12,6128.68,"kg/ha","Straw return",NA,"Degr-Min-Sec",6796.12,6128.68,"kg/ha",2014,"Wheat","115.1","32.91666667","Straw return",NA,NA,2007,2007
"397","D331","Guangxi et al. (2014)",NA,NA,32.91666667,115.1,"Wheat",7706.31,6917.49,"kg/ha","Straw return",NA,"Degr-Min-Sec",7706.31,6917.49,"kg/ha",2014,"Wheat","115.1","32.91666667","Straw return",NA,NA,2007,2007
"398","D331","Effects of straw returning to field in the alternate years on nutrient accumulation and leaf physiological characteristics of continuous cropping maize",NA,NA,43.6,122.3666667,"Maize",10200,13000,"kg/ha","Straw return",NA,"Degr-Min-Sec",10200,13000,"kg/ha",2018,"Maize","122.3666667","43.6","Straw return",NA,NA,2011,2011
"399","D331","Gaoyuan et al. (2022)",NA,NA,33.45996,118.21716,"Maize",10166.7,9308.3,"kg/ha","Straw return",NA,"Decimal",10166.7,9308.3,"kg/ha",2022,"Maize","118.21716","33.45996","Straw return",NA,NA,2015,2015
"400","D331","Chen et al. (2007)",NA,NA,35.31666667,113.8833333,"Maize",9532.5,10830,"kg/ha","Straw return",NA,"Degr-Min-Sec",9532.5,10830,"kg/ha",2007,"Maize","113.8833333","35.31666667","Straw return",NA,NA,2000,2000
"401","D331","Zhao & Chen (2009)",NA,NA,35,114,"Maize",6350,6667,"kg/ha","Straw return",NA,"Decimal",6350,6667,"kg/ha",2009,"Maize","114","35","Straw return",NA,NA,2002,2002
"402","D331","Zhao & Chen (2009)",NA,NA,35,114,"Maize",8152,8624,"kg/ha","Straw return",NA,"Decimal",8152,8624,"kg/ha",2009,"Maize","114","35","Straw return",NA,NA,2002,2002
"403","D331","Zhao & Chen (2009)",NA,NA,35,114,"Maize",10500,11500,"kg/ha","Straw return",NA,"Decimal",10500,11500,"kg/ha",2009,"Maize","114","35","Straw return",NA,NA,2002,2002
"404","D331","Zhao & Chen (2009)",NA,NA,35,114,"Maize",10585,11655,"kg/ha","Straw return",NA,"Decimal",10585,11655,"kg/ha",2009,"Maize","114","35","Straw return",NA,NA,2002,2002
"405","D331","Zhao & Chen (2009)",NA,NA,35,114,"Maize",10530,11477,"kg/ha","Straw return",NA,"Decimal",10530,11477,"kg/ha",2009,"Maize","114","35","Straw return",NA,NA,2002,2002
"406","D331","Effects of combined chemical fertilizer with return of total wheat straw on soil nutrient and maize yield in Shajiang black soil region along Huai river","China",NA,33.15,117.35,"Maize",5945.43,7036.1,"kg/ha","Straw return",NA,"Degr-Min-Sec",5945.43,7036.1,"kg/ha",2012,"Maize","117.35","33.15","Straw return",NA,NA,2005,2005
"407","D331","Cao et al. (2009)",NA,NA,37.73892,115.670177,"Maize",2292,3847.5,"kg/ha","Straw return",NA,"Decimal",2292,3847.5,"kg/ha",2009,"Maize","115.670177","37.73892","Straw return",NA,NA,2002,2002
"408","D331","Cao et al. (2009)",NA,NA,37.73892,115.670177,"Maize",6334.5,6499.5,"kg/ha","Straw return",NA,"Decimal",6334.5,6499.5,"kg/ha",2009,"Maize","115.670177","37.73892","Straw return",NA,NA,2002,2002
"409","D331","Cao et al. (2009)",NA,NA,37.73892,115.670177,"Maize",1653,3339,"kg/ha","Straw return",NA,"Decimal",1653,3339,"kg/ha",2009,"Maize","115.670177","37.73892","Straw return",NA,NA,2002,2002
"410","D331","Cao et al. (2009)",NA,NA,37.73892,115.670177,"Maize",6156,6331.5,"kg/ha","Straw return",NA,"Decimal",6156,6331.5,"kg/ha",2009,"Maize","115.670177","37.73892","Straw return",NA,NA,2002,2002
"411","D331","Fan et al. (2018)","China",NA,44.43333333,125.35,"Maize",8216.91,9816.18,"kg/ha","Straw return",NA,"Degr-Min-Sec",8216.91,9816.18,"kg/ha",2018,"Maize","125.35","44.43333333","Straw return",NA,NA,2011,2011
"412","D331","Gai et al. (2018)",NA,NA,40.21666667,116.2333333,"Maize",6300,6700,"kg/ha","Straw return",NA,"Degr-Min-Sec",6300,6700,"kg/ha",2018,"Maize","116.2333333","40.21666667","Straw return",NA,NA,2011,2011
"413","D331","Gai et al. (2018)",NA,NA,40.21666667,116.2333333,"Wheat",3400,4200,"kg/ha","Straw return",NA,"Degr-Min-Sec",3400,4200,"kg/ha",2018,"Wheat","116.2333333","40.21666667","Straw return",NA,NA,2011,2011
"414","D331","Soil respiration and water use efficiency of corn field under conservative tillage with and without straw incorporation",NA,NA,39.6,118.1833333,"Maize",8760,9540,"kg/ha","Straw return",NA,"Degr-Min-Sec",8760,9540,"kg/ha",2018,"Maize","118.1833333","39.6","Straw return",NA,NA,2011,2011
"415","D331","Soil respiration and water use efficiency of corn field under conservative tillage with and without straw incorporation",NA,NA,39.6,118.1833333,"Maize",9760,10420,"kg/ha","Straw return",NA,"Degr-Min-Sec",9760,10420,"kg/ha",2018,"Maize","118.1833333","39.6","Straw return",NA,NA,2011,2011
"416","D331","Soil respiration and water use efficiency of corn field under conservative tillage with and without straw incorporation",NA,NA,39.6,118.1833333,"Maize",10060,10510,"kg/ha","Straw return",NA,"Degr-Min-Sec",10060,10510,"kg/ha",2018,"Maize","118.1833333","39.6","Straw return",NA,NA,2011,2011
"417","D331","Hao et al. (2017)","China",NA,34.28333333,108,"Wheat",4975.5,5893.5,"kg/ha","Straw return",NA,"Degr-Min-Sec",4975.5,5893.5,"kg/ha",2017,"Wheat","108","34.28333333","Straw return",NA,NA,2010,2010
"418","D331","Hao et al. (2017)","China",NA,34.28333333,108,"Maize",6704.7,7838.9,"kg/ha","Straw return",NA,"Degr-Min-Sec",6704.7,7838.9,"kg/ha",2017,"Maize","108","34.28333333","Straw return",NA,NA,2010,2010
"419","D331","He et al. (2016)",NA,NA,46.59025,126.1481278,"Maize",11484.9,12757.3,"kg/ha","Straw return",NA,"Degr-Min-Sec",11484.9,12757.3,"kg/ha",2016,"Maize","126.1481278","46.59025","Straw return",NA,NA,2009,2009
"420","D331","He et al. (2016)",NA,NA,46.59025,126.1481278,"Maize",12462.9,13782.7,"kg/ha","Straw return",NA,"Degr-Min-Sec",12462.9,13782.7,"kg/ha",2016,"Maize","126.1481278","46.59025","Straw return",NA,NA,2009,2009
"421","D331","He et al. (2018)",NA,NA,43.50638889,124.8094444,"Maize",7407.04,7743.87,"kg/ha","Straw return",NA,"Degr-Min-Sec",7407.04,7743.87,"kg/ha",2018,"Maize","124.8094444","43.50638889","Straw return",NA,NA,2011,2011
"422","D331","Jiang et al. (2005)",NA,NA,37.65,120.52,"Maize",9741.35,10138.25,"kg/ha","Straw return",NA,"Decimal",9741.35,10138.25,"kg/ha",2005,"Maize","120.52","37.65","Straw return",NA,NA,1998,2000
"423","D331","Jiang et al. (2005)",NA,NA,37.65,120.52,"Wheat",8123.85,8149.35,"kg/ha","Straw return",NA,"Decimal",8123.85,8149.35,"kg/ha",2005,"Wheat","120.52","37.65","Straw return",NA,NA,1998,2000
"424","D331","Effects of different fertilization treatments on growth,development and yield of maize",NA,NA,42.78,124.1,"Maize",9141.4,9601.7,"kg/ha","Straw return",NA,"Decimal",9141.4,9601.7,"kg/ha",2011,"Maize","124.1","42.78","Straw return",NA,NA,2004,2004
"425","D331","Li et al. (2019)",NA,NA,36.15,117.15,"Maize",9257.65,10491.05,"kg/ha","Straw return",NA,"Degr-Min-Sec",9257.65,10491.05,"kg/ha",2019,"Maize","117.15","36.15","Straw return",NA,NA,2012,2012
"426","D331","Li et al. (2019)",NA,NA,36.15,117.15,"Maize",9505.57,10622.24,"kg/ha","Straw return",NA,"Degr-Min-Sec",9505.57,10622.24,"kg/ha",2019,"Maize","117.15","36.15","Straw return",NA,NA,2012,2012
